HOME_HT_FG3M,HOME_HT_FG3A,HOME_HT_FTM,HOME_HT_FTA,HOME_HT_OREB,HOME_HT_DREB,HOME_HT_AST,HOME_HT_STL,HOME_HT_BLK,HOME_HT_TO,HOME_HT_PF,HOME_HT_PTS,HOME_HT_FG2M,HOME_HT_FG2A,HOME_HT_Best_PTS_Player,HOME_HT_Second_Best_PTS_Player,HOME_HT_Best__Players_PF,AWAY_HT_FG3M,AWAY_HT_FG3A,AWAY_HT_FTM,AWAY_HT_FTA,AWAY_HT_OREB,AWAY_HT_DREB,AWAY_HT_AST,AWAY_HT_STL,AWAY_HT_BLK,AWAY_HT_TO,AWAY_HT_PF,AWAY_HT_PTS,AWAY_HT_FG2M,AWAY_HT_FG2A,AWAY_HT_Best_PTS_Player,AWAY_HT_Second_Best_PTS_Player,AWAY_HT_Best__Players_PF,HOME_FT_FG3M,HOME_FT_FG3A,HOME_FT_FTM,HOME_FT_FTA,HOME_FT_OREB,HOME_FT_DREB,HOME_FT_AST,HOME_FT_STL,HOME_FT_BLK,HOME_FT_TO,HOME_FT_PF,HOME_FT_PTS,HOME_FT_FG2M,HOME_FT_FG2A,HOME_FT_Best_PTS_Player,HOME_FT_Second_Best_PTS_Player,AWAY_FT_FG3M,AWAY_FT_FG3A,AWAY_FT_FTM,AWAY_FT_FTA,AWAY_FT_OREB,AWAY_FT_DREB,AWAY_FT_AST,AWAY_FT_STL,AWAY_FT_BLK,AWAY_FT_TO,AWAY_FT_PF,AWAY_FT_PTS,AWAY_FT_FG2M,AWAY_FT_FG2A,AWAY_FT_Best_PTS_Player,AWAY_FT_Second_Best_PTS_Player,HOME,AWAY,GAME_ID,tot_HT,tot,date,game_time
7,13,15,16,6,20,14,2,2,4,7,68,16,32,13,12,1.5,5,13,4,10,1,16,15,1,2,7,12,51,16,26,9,8,1.0,10,24,26,30,12,42,20,4,4,16,19,112,28,59,20,18,9,28,11,21,8,30,24,8,3,11,24,94,28,59,16,13,MIN,CHA,21700143,119,206,"SUNDAY, NOVEMBER 5, 2017",2:06
4,9,4,6,2,19,13,3,3,13,9,50,17,27,15,13,1.5,4,13,4,4,3,11,10,8,1,7,12,46,15,30,13,11,1.5,7,20,22,28,7,37,20,6,7,21,20,103,30,54,36,25,11,33,8,15,6,26,17,11,2,13,27,99,29,56,27,25,POR,OKC,21700144,96,202,"SUNDAY, NOVEMBER 5, 2017",2:25
4,11,8,10,2,18,16,3,1,4,6,62,21,36,18,10,1.0,6,17,4,5,3,19,11,3,4,7,12,54,16,27,13,12,1.0,9,27,18,23,8,38,25,5,4,16,16,107,31,58,21,20,11,37,11,14,6,33,23,6,7,12,22,102,29,50,26,23,LAL,MEM,21700145,116,209,"SUNDAY, NOVEMBER 5, 2017",2:13
3,10,7,9,2,17,12,5,4,10,13,54,19,30,13,13,1.0,6,16,12,14,3,16,12,1,2,8,10,54,12,25,16,9,1.5,13,26,16,20,5,31,24,8,4,14,22,107,26,55,23,19,14,37,18,22,7,35,28,3,3,13,21,110,25,45,35,21,ATL,BOS,21700146,108,217,"MONDAY, NOVEMBER 6, 2017",2:15
4,15,17,23,8,21,6,5,5,10,11,41,6,25,14,9,1.0,7,20,8,10,5,19,10,5,1,11,15,47,9,24,14,8,2.0,6,25,26,35,14,38,13,8,7,17,29,92,24,61,20,18,8,32,20,29,11,37,20,10,4,16,30,98,27,55,23,18,PHX,BKN,21700147,88,190,"MONDAY, NOVEMBER 6, 2017",2:23
4,16,14,16,8,22,10,7,6,9,11,50,12,28,14,13,2.5,3,11,4,8,3,19,10,6,3,11,12,37,12,33,10,10,2.5,11,32,22,24,13,38,20,12,10,14,21,97,21,55,21,18,8,26,12,17,7,37,19,10,6,20,20,80,22,57,21,19,GSW,MIA,21700148,87,177,"MONDAY, NOVEMBER 6, 2017",2:12
4,8,19,22,2,15,7,3,0,9,9,65,17,28,20,16,0.5,8,19,7,8,3,14,14,4,3,7,17,67,18,27,21,13,2.5,9,18,33,38,12,27,18,7,4,12,16,126,33,65,34,30,13,30,12,16,8,28,29,6,8,17,31,119,34,53,40,22,CLE,MIL,21700149,132,245,"TUESDAY, NOVEMBER 7, 2017",2:20
5,12,10,11,7,11,13,4,2,3,10,75,25,35,14,12,1.0,8,18,7,8,5,9,9,2,1,9,9,61,15,25,17,12,1.5,9,24,15,18,11,30,19,4,4,10,21,112,35,69,21,15,14,35,15,22,11,32,23,6,5,12,18,117,30,52,37,32,IND,NOP,21700150,136,229,"TUESDAY, NOVEMBER 7, 2017",2:12
3,9,14,16,3,18,11,1,0,9,9,53,15,28,19,11,1.0,5,17,7,8,5,17,18,3,4,3,10,64,21,33,16,10,0.5,10,25,25,32,3,36,21,5,5,15,19,99,22,50,23,23,11,30,16,20,11,42,26,6,8,11,23,113,32,61,31,22,WAS,DAL,21700151,117,212,"TUESDAY, NOVEMBER 7, 2017",2:09
5,11,9,14,3,13,13,4,4,11,12,58,17,25,19,9,2.5,10,19,9,10,7,12,16,6,1,7,13,69,15,27,18,15,0.5,12,25,16,21,6,29,29,5,5,16,19,118,33,50,28,20,15,37,14,17,17,23,24,8,2,13,22,113,27,54,21,21,NYK,CHA,21700152,127,231,"TUESDAY, NOVEMBER 7, 2017",2:15
7,13,10,11,2,20,13,3,0,5,9,65,17,28,16,11,0.5,4,13,7,11,4,15,10,3,1,6,10,45,13,27,10,7,1.0,13,25,18,24,7,30,22,5,0,15,22,119,31,56,24,21,11,29,23,28,8,29,26,10,2,13,23,114,29,51,21,20,TOR,CHI,21700153,110,233,"TUESDAY, NOVEMBER 7, 2017",2:16
5,13,7,7,3,13,16,6,2,6,9,52,15,28,13,11,1.5,7,15,4,4,2,17,13,4,2,9,8,55,15,25,14,12,1.0,15,28,15,19,11,28,33,13,3,13,21,120,30,56,25,24,11,31,12,17,10,29,20,6,4,17,19,107,31,52,24,17,SAS,LAC,21700154,107,227,"TUESDAY, NOVEMBER 7, 2017",2:09
6,17,9,11,4,18,12,8,6,7,4,57,15,30,21,13,0.5,4,18,2,5,3,22,10,4,3,12,9,46,16,27,12,9,1.0,9,34,15,20,9,38,26,16,9,19,21,112,35,59,41,17,11,35,17,22,8,39,22,12,6,25,16,104,27,54,21,13,DEN,BKN,21700155,103,216,"TUESDAY, NOVEMBER 7, 2017",2:04
4,16,14,19,8,16,6,7,3,5,8,44,9,31,6,6,0.5,5,16,9,10,6,25,11,0,3,10,16,46,11,27,12,7,2.0,9,39,28,35,14,31,15,14,6,12,23,97,21,60,19,16,12,28,24,30,8,48,23,5,6,22,34,104,22,54,25,20,UTA,PHI,21700156,90,201,"TUESDAY, NOVEMBER 7, 2017",2:28
3,11,11,12,6,15,5,7,1,9,8,50,15,30,15,8,0.5,4,11,9,12,5,14,11,5,4,8,10,47,13,28,11,9,1.0,6,19,19,20,10,32,11,9,1,16,18,99,31,63,38,16,7,19,21,25,5,29,18,8,10,14,21,98,28,54,21,20,POR,MEM,21700157,97,197,"TUESDAY, NOVEMBER 7, 2017",2:15
7,16,3,3,1,21,13,4,3,10,13,42,9,26,15,10,1.0,3,16,12,15,4,23,7,8,2,10,8,41,10,24,12,11,1.0,9,24,9,10,5,43,21,6,5,23,24,92,28,55,21,18,10,38,18,23,9,35,15,16,2,14,17,86,19,49,20,16,SAC,OKC,21700158,83,178,"TUESDAY, NOVEMBER 7, 2017",2:13
4,8,7,12,5,17,15,1,4,7,11,59,20,33,9,9,1.5,5,11,5,7,4,12,13,5,2,8,10,52,16,33,14,11,2.0,12,27,16,25,8,42,25,3,5,15,22,114,31,56,23,18,7,24,14,18,7,31,22,8,3,15,24,99,32,65,21,19,DET,IND,21700159,111,213,"WEDNESDAY, NOVEMBER 8, 2017",2:12
5,13,5,8,3,10,17,9,2,6,6,54,17,30,15,14,1.0,2,6,6,6,5,17,15,3,1,14,9,50,19,31,11,7,0.5,13,28,13,22,6,23,31,16,7,12,15,112,30,52,24,23,5,13,10,13,12,30,26,7,2,23,21,99,37,68,26,13,ORL,NYK,21700160,104,211,"WEDNESDAY, NOVEMBER 8, 2017",2:07
4,15,13,17,6,15,10,5,4,6,10,61,18,34,12,10,1.6666666666666667,4,12,10,13,5,18,9,4,3,12,17,52,15,30,11,10,2.5,7,30,24,31,16,32,20,8,6,13,20,107,31,69,21,19,5,24,17,23,12,36,16,8,8,21,30,96,32,61,18,18,BOS,LAL,21700161,113,203,"WEDNESDAY, NOVEMBER 8, 2017",2:15
8,16,10,12,1,13,11,4,0,8,14,54,10,25,15,10,0.5,9,17,12,16,5,23,13,3,1,9,6,69,15,24,17,10,1.0,12,29,23,30,6,28,20,4,2,11,29,115,28,59,30,18,12,30,28,35,11,42,21,5,4,14,25,126,31,51,29,23,PHX,MIA,21700162,123,241,"WEDNESDAY, NOVEMBER 8, 2017",2:17
7,18,2,2,2,24,16,2,6,13,8,51,14,26,14,8,0.5,2,15,8,8,5,17,13,11,0,5,3,50,18,36,10,9,0.5,15,36,14,18,3,42,37,10,9,19,23,125,33,49,28,22,5,24,20,27,9,32,21,15,0,13,14,101,33,68,17,16,GSW,MIN,21700163,101,226,"WEDNESDAY, NOVEMBER 8, 2017",2:09
3,6,12,12,5,18,13,3,2,8,14,69,24,39,16,15,1.0,2,10,12,16,9,11,12,3,2,10,10,56,19,37,13,13,1.5,7,21,18,20,7,38,20,7,4,19,31,111,36,62,23,22,3,23,30,41,17,29,17,9,4,19,19,95,28,63,15,15,WAS,LAL,21700164,125,206,"THURSDAY, NOVEMBER 9, 2017",2:17
8,22,8,10,6,17,14,4,3,6,14,66,17,28,19,7,1.6666666666666667,5,11,11,16,3,16,14,4,4,8,11,60,17,28,24,11,1.5,16,42,16,23,10,38,27,8,4,12,24,122,29,56,33,19,13,31,17,25,4,34,31,7,4,13,20,118,31,51,34,20,TOR,NOP,21700165,126,240,"THURSDAY, NOVEMBER 9, 2017",2:16
8,23,17,17,6,13,14,8,2,13,16,65,12,16,17,14,1.5,6,13,9,11,1,11,14,5,0,10,12,67,20,29,22,20,2.0,16,46,29,36,17,28,21,11,5,22,27,117,20,31,35,20,12,28,11,14,4,22,24,9,1,19,30,113,33,54,33,27,HOU,CLE,21700166,132,230,"THURSDAY, NOVEMBER 9, 2017",2:25
8,13,6,12,5,23,21,1,2,4,9,64,17,37,14,9,1.0,7,19,12,15,6,20,11,4,2,6,11,57,12,27,18,12,1.0,12,27,17,28,8,37,29,6,5,9,19,109,28,66,20,19,15,37,19,27,13,43,23,6,5,17,28,108,22,50,24,22,SAC,PHI,21700167,121,217,"THURSDAY, NOVEMBER 9, 2017",2:17
4,10,11,13,7,14,13,4,6,12,9,51,14,31,11,11,0.5,6,15,5,11,13,14,10,10,6,9,11,53,15,34,15,10,2.0,9,27,17,22,14,31,27,7,7,19,15,102,29,55,21,17,11,30,7,14,18,26,16,15,7,16,23,94,27,60,28,13,DEN,OKC,21700168,104,196,"THURSDAY, NOVEMBER 9, 2017",2:19
6,17,3,8,11,16,16,5,2,6,9,57,18,33,13,10,1.3333333333333333,2,11,5,7,4,19,14,4,3,11,7,41,15,27,11,7,2.0,12,30,21,27,20,31,23,7,5,17,18,111,27,59,22,20,8,24,8,11,11,34,28,11,7,15,21,104,36,65,22,17,DET,ATL,21700169,98,215,"FRIDAY, NOVEMBER 10, 2017",2:10
5,19,8,10,5,20,6,0,3,6,16,41,9,24,9,8,1.5,5,11,12,24,4,23,15,4,2,3,7,57,15,30,14,8,0.5,9,32,21,25,9,40,15,6,5,13,26,90,21,53,16,16,6,22,19,33,7,40,20,5,7,14,21,87,25,58,20,14,BOS,CHA,21700170,98,177,"FRIDAY, NOVEMBER 10, 2017",2:24
3,13,2,4,5,19,10,4,2,7,6,35,12,31,8,8,0.0,5,15,0,1,2,24,12,3,0,8,10,45,15,29,15,9,0.5,7,27,6,9,11,32,24,10,3,12,13,87,30,66,20,16,12,29,7,12,7,44,27,8,3,18,17,105,31,55,25,22,CHI,IND,21700171,80,192,"FRIDAY, NOVEMBER 10, 2017",1:55
6,14,17,25,7,13,11,6,2,5,15,63,14,29,21,17,2.0,5,14,12,18,3,20,6,1,1,11,19,55,14,21,14,12,1.0,11,26,29,40,11,29,23,8,7,12,29,120,29,52,42,22,12,30,21,30,16,30,13,4,2,18,30,111,27,54,35,17,OKC,LAC,21700172,118,231,"FRIDAY, NOVEMBER 10, 2017",2:26
4,9,5,6,4,18,15,4,3,11,5,47,15,27,14,8,0.0,4,12,0,1,8,14,14,6,2,5,6,46,17,38,14,9,0.5,9,29,10,11,9,34,23,8,7,18,15,87,25,51,20,18,5,18,7,14,11,36,27,10,7,13,13,94,36,72,28,13,SAS,MIL,21700173,93,181,"FRIDAY, NOVEMBER 10, 2017",2:15
4,16,3,5,6,13,9,7,3,7,13,63,24,37,16,12,0.5,6,14,10,17,3,19,16,4,1,11,7,64,18,28,16,11,1.5,5,24,19,25,12,28,13,8,5,15,29,114,40,71,21,20,13,28,29,43,7,37,29,8,5,18,20,128,30,54,22,19,PHX,ORL,21700174,127,242,"FRIDAY, NOVEMBER 10, 2017",2:13
5,7,2,3,0,23,11,4,4,6,8,49,16,34,12,11,2.0,6,15,5,8,4,20,6,3,1,9,6,37,7,26,10,5,0.3333333333333333,5,21,19,22,4,36,12,10,7,17,20,74,20,53,19,12,10,25,14,18,7,41,10,9,6,20,20,84,20,52,21,18,UTA,MIA,21700175,86,158,"FRIDAY, NOVEMBER 10, 2017",2:11
3,8,5,7,3,22,13,3,1,3,5,52,19,40,15,8,0.0,7,24,5,7,4,22,13,3,3,6,6,46,10,22,9,8,0.3333333333333333,8,23,9,11,12,39,17,4,4,10,17,97,32,72,21,19,12,39,11,19,11,38,25,7,4,10,13,101,27,53,21,16,POR,BKN,21700176,98,198,"FRIDAY, NOVEMBER 10, 2017",2:05
2,11,9,10,6,15,6,8,5,9,8,49,17,28,13,13,1.0,8,19,4,7,6,13,8,6,0,12,9,42,7,21,11,10,0.5,7,24,22,28,11,31,22,14,10,23,22,113,35,54,19,18,14,33,12,17,10,22,19,11,1,24,23,94,20,50,19,15,WAS,ATL,21700177,91,207,"SATURDAY, NOVEMBER 11, 2017",2:09
3,8,8,11,4,20,15,3,1,11,12,63,23,37,17,16,1.0,4,14,16,20,4,16,10,5,1,6,11,58,15,28,16,10,0.3333333333333333,6,16,19,24,8,43,26,7,4,23,19,111,37,64,35,25,10,26,23,27,8,30,16,12,1,11,24,103,25,60,26,19,NOP,LAC,21700178,121,214,"SATURDAY, NOVEMBER 11, 2017",2:14
8,15,10,13,2,13,12,3,1,5,9,64,15,25,24,15,0.5,4,11,9,12,3,15,12,2,1,7,12,49,14,27,8,6,0.75,12,27,12,15,8,32,29,6,6,11,22,118,35,63,34,20,7,22,24,30,11,31,19,6,4,13,18,91,23,58,19,17,NYK,SAC,21700179,113,209,"SATURDAY, NOVEMBER 11, 2017",2:05
9,22,13,18,7,20,10,5,3,9,9,62,11,19,22,15,0.0,3,10,7,10,2,15,14,5,2,6,10,50,17,34,13,10,0.0,16,45,21,28,11,35,18,14,4,16,19,111,21,38,38,26,6,21,14,18,5,36,23,9,5,19,20,96,32,59,22,15,HOU,MEM,21700180,112,207,"SATURDAY, NOVEMBER 11, 2017",2:04
4,15,4,4,6,18,10,5,1,8,10,52,18,31,11,11,1.0,6,17,11,12,2,17,9,6,1,10,8,49,10,21,14,13,0.5,10,34,16,21,9,33,21,7,3,10,26,104,29,58,23,21,12,31,29,35,10,43,18,8,3,17,18,111,23,50,29,19,DAL,CLE,21700181,101,215,"SATURDAY, NOVEMBER 11, 2017",2:15
4,11,5,6,7,17,11,4,2,5,10,51,17,40,15,10,1.0,4,10,7,14,5,21,14,4,6,8,9,49,15,33,11,10,1.0,6,23,22,26,9,33,16,11,4,11,27,98,29,63,33,16,6,22,22,37,8,41,21,7,10,21,22,90,25,52,21,19,MIL,LAL,21700182,100,188,"SATURDAY, NOVEMBER 11, 2017",2:13
7,11,10,12,5,17,13,4,3,5,8,63,16,32,12,11,0.0,3,13,0,1,1,14,12,5,2,6,11,47,19,32,12,9,1.5,18,27,13,16,8,36,33,5,6,13,16,133,33,58,21,17,6,24,8,13,5,23,22,9,4,13,15,94,34,63,17,17,SAS,CHI,21700183,110,227,"SATURDAY, NOVEMBER 11, 2017",1:59
6,10,15,16,3,17,12,6,5,13,10,65,16,31,20,15,0.0,5,12,5,8,7,14,18,8,2,8,9,64,22,40,9,9,0.0,14,27,25,26,4,36,31,15,11,23,23,135,34,55,29,23,12,28,14,20,13,25,30,10,2,19,19,114,32,66,17,15,GSW,PHI,21700184,129,249,"SATURDAY, NOVEMBER 11, 2017",2:14
9,18,9,12,6,22,12,5,2,7,6,70,17,27,22,9,0.5,6,19,3,6,3,11,11,5,3,6,7,47,13,27,14,9,0.5,12,29,21,27,13,37,29,9,4,12,16,125,34,58,32,26,11,31,14,20,8,28,24,7,5,12,19,107,30,56,19,18,DEN,ORL,21700185,117,232,"SATURDAY, NOVEMBER 11, 2017",2:03
5,16,5,8,4,18,8,1,6,8,14,56,18,31,17,16,2.5,2,7,20,24,11,17,8,6,3,5,7,60,17,41,13,12,0.0,10,26,16,24,7,39,21,4,10,18,25,118,36,60,35,35,4,20,28,35,19,28,16,12,4,11,21,110,35,76,27,25,PHX,MIN,21700186,116,228,"SATURDAY, NOVEMBER 11, 2017",2:15
8,18,7,8,6,16,9,8,2,8,15,61,15,27,15,14,2.0,3,12,18,22,3,15,4,4,3,9,9,45,9,20,15,8,0.5,11,29,21,25,12,32,19,12,3,16,29,114,30,56,26,24,7,23,29,39,10,31,13,7,4,17,22,106,28,53,26,19,UTA,BKN,21700187,106,220,"SATURDAY, NOVEMBER 11, 2017",2:24
4,13,8,11,11,14,11,7,0,8,9,44,12,35,9,8,0.6666666666666666,6,15,7,9,5,17,9,5,5,11,9,49,12,22,14,12,1.5,10,26,15,19,15,31,24,9,2,14,18,95,25,61,21,18,10,24,20,23,6,30,18,8,8,17,20,94,22,45,24,19,BOS,TOR,21700188,93,189,"SUNDAY, NOVEMBER 12, 2017",2:14
7,13,6,7,5,21,12,1,2,5,6,55,14,35,13,13,0.5,11,23,3,4,2,19,15,4,2,6,10,58,11,23,14,11,1.0,14,29,14,20,11,43,24,2,5,13,17,112,28,59,25,24,13,37,12,16,7,32,25,8,5,9,22,103,26,53,20,18,DET,MIA,21700189,113,215,"SUNDAY, NOVEMBER 12, 2017",2:06
6,11,3,7,3,16,11,3,5,9,6,51,15,31,13,13,1.0,10,23,5,6,5,16,16,7,3,7,8,63,14,24,15,14,0.5,8,22,13,21,7,34,18,5,7,13,15,95,29,61,28,17,17,48,15,18,10,37,24,10,6,13,20,118,26,43,26,21,IND,HOU,21700190,114,213,"SUNDAY, NOVEMBER 12, 2017",2:02
5,13,9,12,1,20,9,3,3,10,6,44,10,21,9,8,0.5,7,20,1,2,4,17,11,6,2,10,7,42,10,24,8,7,0.5,15,32,25,32,3,34,21,10,4,15,23,112,21,40,37,27,11,38,14,18,11,30,18,9,4,20,20,99,26,50,22,18,OKC,DAL,21700191,86,211,"SUNDAY, NOVEMBER 12, 2017",2:15
5,18,4,5,6,20,14,5,1,4,10,57,19,30,16,10,1.5,6,9,5,8,5,14,12,3,2,6,6,51,14,35,16,10,0.0,11,34,11,12,10,40,30,7,1,12,21,110,33,51,21,18,12,23,12,18,10,24,19,9,3,10,15,92,22,61,16,12,WAS,SAC,21700192,108,202,"MONDAY, NOVEMBER 13, 2017",1:58
4,16,5,6,5,22,9,10,3,8,8,51,17,31,12,10,0.6666666666666666,2,17,8,8,7,19,7,3,2,12,6,38,12,28,13,7,0.0,8,25,17,22,13,36,19,13,3,17,21,101,30,63,28,20,16,45,18,22,14,34,21,7,7,21,21,104,19,43,23,21,NYK,CLE,21700193,89,205,"MONDAY, NOVEMBER 13, 2017",2:21
7,12,11,14,6,9,11,4,3,4,10,60,14,30,16,10,1.0,7,14,12,13,4,15,14,3,1,6,10,65,16,24,13,10,1.3333333333333333,12,22,18,25,10,26,23,6,5,9,19,110,28,61,27,17,11,26,18,21,8,30,21,5,1,14,25,103,26,50,27,19,MIL,MEM,21700194,125,213,"MONDAY, NOVEMBER 13, 2017",2:12
5,15,8,13,3,15,12,8,3,13,5,45,11,20,11,10,1.0,6,17,2,2,6,16,8,9,1,11,12,50,15,29,9,8,1.0,13,33,11,17,7,31,31,10,5,19,13,106,28,42,24,22,17,36,8,9,10,26,25,14,1,16,18,105,23,51,22,16,NOP,ATL,21700195,95,211,"MONDAY, NOVEMBER 13, 2017",2:07
4,13,4,8,7,26,6,3,4,9,7,44,14,36,22,12,0.5,6,17,3,4,6,24,10,4,3,10,6,43,11,33,14,11,0.5,7,26,12,20,12,43,15,6,4,15,17,93,30,69,36,23,14,34,8,13,9,43,17,6,6,16,20,100,25,59,25,15,PHX,LAL,21700196,87,193,"MONDAY, NOVEMBER 13, 2017",2:09
5,19,3,4,7,13,8,3,2,7,11,42,12,26,11,8,1.0,6,12,13,17,5,20,12,4,5,5,5,57,13,27,12,10,1.0,14,40,10,11,8,23,23,8,4,15,23,98,23,44,24,16,10,20,25,29,5,35,22,9,5,15,13,109,27,51,24,22,UTA,MIN,21700197,99,207,"MONDAY, NOVEMBER 13, 2017",2:02
1,8,9,9,4,14,14,7,2,9,6,54,21,31,10,10,0.0,7,13,2,2,5,10,12,5,0,11,8,49,13,31,10,10,2.0,7,21,16,18,8,35,22,12,5,21,18,99,31,52,17,17,9,33,13,15,12,23,13,9,2,20,16,82,21,52,18,18,POR,DEN,21700198,103,181,"MONDAY, NOVEMBER 13, 2017",2:03
4,11,6,7,8,18,18,1,2,9,8,56,19,36,12,12,1.0,5,17,7,7,2,15,16,7,2,6,8,56,17,28,13,10,0.5,8,23,14,16,12,38,35,4,5,16,21,110,36,65,21,20,10,32,16,18,4,31,26,10,3,11,18,100,27,56,20,16,GSW,ORL,21700199,112,210,"MONDAY, NOVEMBER 13, 2017",2:04
7,14,8,13,5,13,7,3,3,11,11,53,12,23,21,11,2.0,4,19,5,8,7,16,17,6,1,10,12,55,19,27,19,13,1.5,12,32,21,32,9,25,16,8,4,15,26,105,24,50,31,29,7,32,26,35,10,41,27,9,2,20,26,109,31,45,32,31,LAC,PHI,21700200,108,214,"MONDAY, NOVEMBER 13, 2017",2:27
6,16,6,8,3,20,15,2,2,7,11,52,14,27,9,8,0.75,6,14,6,9,3,19,7,3,0,6,8,52,14,31,14,10,0.5,14,35,10,16,9,34,26,4,3,14,24,102,25,53,19,16,9,27,22,27,9,40,15,8,3,14,14,109,30,59,25,21,BKN,BOS,21700201,104,211,"TUESDAY, NOVEMBER 14, 2017",2:10
7,19,17,20,6,15,10,0,2,8,14,64,13,21,21,12,1.5,8,15,20,24,3,14,18,5,1,4,15,76,16,26,15,14,1.5,12,39,35,41,14,34,21,4,4,19,27,113,21,40,38,20,14,30,33,42,6,31,28,11,4,13,30,129,27,49,27,19,HOU,TOR,21700202,140,242,"TUESDAY, NOVEMBER 14, 2017",2:23
4,16,5,5,1,17,9,4,3,9,8,39,11,22,8,7,0.75,4,14,4,5,3,20,10,4,2,7,5,44,14,27,13,11,0.0,10,34,15,18,5,35,18,7,4,15,23,91,23,47,27,16,6,26,21,27,8,39,18,9,7,12,16,97,29,53,32,19,DAL,SAS,21700203,83,188,"TUESDAY, NOVEMBER 14, 2017",2:11
9,17,5,9,6,25,21,3,5,6,10,64,16,26,18,13,0.5,2,14,5,7,7,12,8,3,2,4,11,35,12,34,8,7,0.5,16,33,10,16,9,44,40,9,6,19,23,126,34,47,21,20,6,28,12,20,11,18,18,12,2,12,19,80,25,60,16,12,ATL,SAC,21700204,99,206,"WEDNESDAY, NOVEMBER 15, 2017",2:04
7,12,8,8,5,12,9,1,0,9,8,49,10,25,13,9,1.5,7,9,10,10,6,12,6,5,1,4,6,61,15,33,16,12,1.0,13,30,16,19,12,30,15,3,3,17,20,93,19,48,21,19,9,19,29,31,11,29,9,8,2,12,19,102,23,59,27,26,MIA,WAS,21700205,110,195,"WEDNESDAY, NOVEMBER 15, 2017",2:11
4,8,8,9,7,14,11,3,2,8,11,50,15,34,11,9,1.25,10,18,10,10,5,14,14,4,5,8,11,60,10,22,17,10,1.0,9,21,21,25,12,33,18,4,5,11,19,106,29,60,26,22,17,35,16,17,9,28,19,5,10,14,23,101,17,44,30,19,NYK,UTA,21700206,110,207,"WEDNESDAY, NOVEMBER 15, 2017",2:15
4,14,11,16,5,18,13,6,5,5,9,67,22,34,15,12,0.0,6,20,11,11,8,14,13,2,3,7,12,61,16,32,19,14,1.0,6,26,19,28,8,34,21,7,7,13,19,107,35,60,22,20,13,39,18,20,16,35,25,9,4,13,24,115,29,59,31,22,CHA,CLE,21700207,128,222,"WEDNESDAY, NOVEMBER 15, 2017",2:15
2,12,7,9,1,16,17,2,4,9,9,53,20,27,18,8,0.3333333333333333,8,15,9,10,2,17,19,3,0,5,6,67,17,31,20,10,0.0,8,32,17,22,11,32,29,5,10,15,19,113,36,54,35,18,12,24,18,20,5,31,29,6,6,12,17,116,31,61,30,21,MEM,IND,21700208,120,229,"WEDNESDAY, NOVEMBER 15, 2017",2:19
3,12,4,9,8,13,13,4,10,6,6,41,14,29,13,12,0.5,8,18,5,6,10,17,11,1,2,10,11,41,6,24,16,8,0.5,8,22,15,21,11,32,24,10,16,15,19,99,30,56,27,21,15,38,20,23,17,28,23,7,3,16,20,95,15,48,28,13,MIL,DET,21700209,82,194,"WEDNESDAY, NOVEMBER 15, 2017",2:15
5,9,4,6,6,16,15,4,2,2,9,57,19,39,18,9,1.0,3,9,4,5,6,14,11,2,2,8,9,43,15,31,9,8,0.5,9,18,11,16,11,30,27,9,4,6,16,100,31,70,26,18,7,24,13,15,13,32,20,4,4,16,18,86,26,55,15,13,MIN,SAS,21700210,100,186,"WEDNESDAY, NOVEMBER 15, 2017",1:58
3,11,6,6,6,11,17,9,1,8,9,63,24,37,15,12,1.5,9,19,11,11,2,14,14,5,1,14,9,64,13,17,12,11,0.3333333333333333,10,27,13,13,10,22,31,13,3,14,21,115,36,64,25,19,16,34,19,20,6,31,27,8,6,21,20,125,29,42,25,22,NOP,TOR,21700211,127,240,"WEDNESDAY, NOVEMBER 15, 2017",2:05
4,10,16,19,5,18,11,6,2,5,9,58,15,30,17,12,1.0,4,10,8,10,4,15,4,3,2,10,14,34,7,25,10,6,2.0,8,30,32,37,11,37,15,7,2,13,19,92,18,42,21,18,11,29,16,20,6,32,16,7,2,13,27,79,15,46,16,16,OKC,CHI,21700212,92,171,"WEDNESDAY, NOVEMBER 15, 2017",2:10
7,16,4,7,7,13,11,4,1,5,3,51,13,31,16,11,0.6666666666666666,5,14,2,2,3,17,10,4,1,8,8,47,15,25,10,9,1.0,14,27,9,13,10,31,21,7,2,12,10,99,24,60,26,24,11,29,9,9,7,34,19,6,4,15,16,94,26,50,22,16,POR,ORL,21700213,98,193,"WEDNESDAY, NOVEMBER 15, 2017",1:58
2,15,12,12,14,19,7,3,2,6,12,54,18,43,15,10,1.5,5,19,11,14,5,23,15,4,5,11,10,58,16,25,18,9,2.0,3,27,22,27,22,35,18,7,6,9,23,109,39,82,26,24,7,32,24,30,8,44,27,7,15,16,19,115,35,54,46,18,LAL,PHI,21700214,112,224,"WEDNESDAY, NOVEMBER 15, 2017",2:19
4,19,12,13,4,24,6,4,3,9,7,42,9,24,11,8,0.5,4,14,7,11,4,24,12,6,8,6,8,47,14,30,12,7,0.0,7,32,33,38,7,45,15,8,5,15,15,92,19,47,22,18,10,32,12,19,7,40,22,9,10,15,24,88,23,50,24,13,BOS,GSW,21700215,89,180,"THURSDAY, NOVEMBER 16, 2017",2:25
